timestamp,imu_id,accel_x,accel_y,accel_z,roll,pitch,yaw
1.267,5,1.02,-0.083,-0.131,-144.5,-80.2,-165.7
1.301,1,0.204,-0.967,0.149,-80.7,-11.8,32.8
1.301,2,0.191,0.991,0.098,84.1,-11.0,62.3
1.301,3,0.998,-0.013,0.235,-3.7,-75.6,5.0
1.301,4,1.009,-0.004,0.001,-59.6,-85.2,-9.5
1.301,5,1.018,-0.093,-0.136,-144.6,-80.2,-165.6
1.335,1,0.204,-0.965,0.147,-80.8,-11.8,32.8
1.335,2,0.192,0.988,0.097,84.1,-11.0,62.3
1.335,3,0.996,-0.007,0.234,-3.5,-75.7,4.9
1.335,4,1.0,-0.009,0.008,-58.0,-85.2,-11.7
1.335,5,1.018,-0.085,-0.127,-144.3,-80.1,-165.8
1.369,1,0.204,-0.963,0.139,-80.9,-11.8,32.8
1.369,2,0.193,0.984,0.096,84.1,-11.0,62.2
1.369,3,0.995,-0.002,0.237,-3.0,-75.7,4.4
1.369,4,1.006,0.003,0.013,-54.3,-85.2,-13.7
1.369,5,1.022,-0.082,-0.121,-144.5,-80.2,-165.6
1.404,1,0.205,-0.974,0.138,-80.9,-11.8,32.7
1.404,2,0.194,0.997,0.105,84.1,-11.0,62.2
1.404,3,0.998,-0.0,0.236,-2.7,-75.8,4.0
1.404,4,0.999,-0.001,0.019,-50.0,-85.2,-17.7
1.404,5,1.023,-0.087,-0.122,-144.3,-80.2,-165.7
1.438,1,0.199,-0.97,0.146,-81.0,-11.8,32.7
1.438,2,0.19,0.988,0.11,84.0,-10.9,62.1
1.438,3,0.988,0.004,0.221,-2.3,-75.9,3.5
1.438,4,1.019,0.005,-0.035,-59.6,-85.3,-6.8
1.438,5,1.021,-0.082,-0.122,-144.2,-80.3,-165.8
1.473,1,0.201,-0.955,0.148,-81.0,-11.8,32.6
1.473,2,0.19,0.985,0.109,83.9,-10.9,61.9
1.473,3,0.99,-0.013,0.236,-2.3,-75.9,3.5
1.473,4,1.01,-0.02,-0.051,-99.5,-85.2,22.9
1.473,5,1.018,-0.091,-0.12,-143.8,-80.3,-166.4
1.507,1,0.204,-0.95,0.145,-81.0,-11.7,32.4
1.507,2,0.194,0.982,0.094,84.0,-10.9,61.7
1.507,3,0.993,-0.02,0.237,-2.6,-75.9,3.8
1.507,4,1.01,0.012,-0.01,-117.1,-85.2,36.0
1.507,5,1.023,-0.084,-0.124,-143.7,-80.3,-166.6
1.542,1,0.205,-0.967,0.149,-80.9,-11.7,32.2
1.542,2,0.189,0.994,0.092,84.0,-10.9,61.6
1.542,3,1.002,-0.012,0.236,-2.9,-75.9,3.9
1.542,4,1.01,-0.009,0.012,-103.1,-85.3,26.8
1.542,5,1.021,-0.09,-0.128,-143.7,-80.3,-166.9
1.576,1,0.211,-0.973,0.149,-80.9,-11.6,32.2
1.576,2,0.18,1.0,0.098,84.0,-10.8,61.5
1.576,3,1.002,-0.01,0.225,-3.0,-76.0,3.8
1.576,4,1.012,-0.013,0.009,-82.4,-85.2,10.3
1.576,5,1.021,-0.091,-0.133,-143.9,-80.2,-167.0
1.61,1,0.217,-0.963,0.141,-80.9,-11.7,32.3
1.61,2,0.182,0.993,0.092,84.1,-10.8,61.5
1.61,3,0.994,-0.013,0.226,-3.1,-76.1,3.9
1.61,4,1.008,-0.016,-0.003,-83.3,-85.2,9.2
1.61,5,1.016,-0.095,-0.14,-143.9,-80.1,-167.1
1.645,1,0.212,-0.958,0.143,-81.0,-11.8,32.3
1.645,2,0.186,0.988,0.08,84.2,-10.7,61.4
1.645,3,0.99,-0.022,0.227,-3.5,-76.1,4.2
1.645,4,1.005,-0.011,-0.002,-84.0,-85.2,8.8
1.645,5,1.015,-0.087,-0.139,-144.1,-80.0,-167.0
1.678,1,0.209,-0.96,0.147,-80.9,-11.8,32.2
1.678,2,0.186,0.99,0.076,84.4,-10.7,61.3
1.678,3,0.999,-0.02,0.229,-4.0,-76.2,4.7
1.678,4,1.013,-0.011,-0.003,-84.8,-85.2,8.7
1.678,5,1.019,-0.096,-0.141,-144.1,-79.9,-167.0
1.712,1,0.207,-0.972,0.151,-80.9,-11.7,32.2
1.712,2,0.186,0.996,0.081,84.6,-10.7,61.1
1.712,3,1.003,-0.011,0.225,-4.1,-76.3,4.8
1.712,4,1.01,-0.01,-0.005,-85.6,-85.2,9.0
1.712,5,1.025,-0.089,-0.13,-143.8,-79.9,-167.2
1.746,1,0.208,-0.971,0.147,-80.9,-11.7,32.2
1.746,2,0.183,0.994,0.094,84.6,-10.6,61.1
1.746,3,0.998,-0.008,0.224,-3.9,-76.3,4.6
1.746,4,1.007,-0.006,-0.011,-90.6,-85.2,13.0
1.746,5,1.016,-0.094,-0.132,-143.4,-79.8,-167.6
1.781,1,0.203,-0.959,0.137,-81.0,-11.6,32.3
1.781,2,0.18,0.984,0.1,84.6,-10.6,61.1
1.781,3,0.992,-0.016,0.223,-4.0,-76.4,4.7
1.781,4,1.004,-0.028,-0.006,-90.1,-85.2,11.8
1.781,5,1.016,-0.091,-0.132,-143.1,-79.8,-167.9
1.815,1,0.2,-0.959,0.144,-81.0,-11.5,32.4
1.815,2,0.185,0.987,0.088,84.6,-10.6,61.1
1.815,3,0.998,-0.012,0.226,-4.2,-76.5,4.9
1.815,4,1.002,-0.015,0.0,-89.5,-85.1,10.9
1.815,5,1.018,-0.103,-0.127,-142.5,-79.7,-168.5
1.849,1,0.202,-0.966,0.144,-81.0,-11.4,32.5
1.849,2,0.189,0.995,0.088,84.7,-10.6,61.1
1.849,3,1.001,-0.007,0.224,-4.0,-76.5,4.8
1.849,4,1.002,-0.021,0.002,-86.9,-85.1,7.8
