
IMU Data Stream (50Hz)

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
    6.993 | 2  |    0.940    0.230    0.211 |     46.6    -69.6     83.4
    6.993 | 3  |    0.976    0.019    0.252 |      5.9    -74.5   -172.2
    6.993 | 4  |    1.028   -0.026    0.014 |   -118.2    -85.0    -87.2
    6.993 | 5  |    1.003   -0.154   -0.151 |   -139.2    -79.3    -28.9
    7.027 | 1  |    0.230    0.280   -0.874 |    164.3    -14.4    -62.5
    7.027 | 2  |    0.912    0.222    0.220 |     47.2    -69.5     82.8
    7.027 | 3  |    0.962    0.026    0.266 |      5.3    -74.3   -171.8
    7.027 | 4  |    1.011    0.050    0.036 |   -131.5    -85.1    -72.5
    7.027 | 5  |    1.056    0.019   -0.183 |   -145.0    -79.6    -23.0
    7.062 | 1  |    0.260    0.267   -0.990 |    163.4    -15.0    -62.8
    7.062 | 2  |    0.979    0.285    0.231 |     48.9    -68.9     81.3
    7.062 | 3  |    0.984   -0.000    0.248 |      4.1    -74.3   -170.7
    7.062 | 4  |    1.019    0.197   -0.022 |    178.5    -85.0    -33.0
    7.062 | 5  |    1.023   -0.086   -0.121 |   -144.8    -79.7    -23.4
    7.096 | 1  |    0.175    0.278   -1.064 |    162.5    -15.0    -63.5
    7.096 | 2  |    1.025    0.316    0.264 |     48.9    -68.0     81.5
    7.096 | 3  |    0.974    0.042    0.249 |      3.6    -74.4   -170.3
    7.096 | 4  |    1.075    0.223   -0.133 |    153.5    -83.4    -12.8
    7.096 | 5  |    1.031   -0.098   -0.093 |   -142.1    -80.0    -26.3
    7.131 | 1  |    0.165    0.334   -1.092 |    161.1    -13.8    -64.3
    7.131 | 2  |    1.057    0.372    0.339 |     47.1    -67.4     83.2
    7.131 | 3  |    1.038    0.119    0.264 |      5.2    -74.4   -172.1
    7.131 | 4  |    1.078    0.420   -0.216 |    143.3    -80.6     -4.7
    7.131 | 5  |    1.028   -0.082   -0.066 |   -139.4    -80.3    -28.9
    7.165 | 1  |    0.146    0.380   -1.083 |    160.0    -13.0    -65.2
    7.165 | 2  |    1.101    0.370    0.355 |     45.7    -67.3     84.2
    7.165 | 3  |    1.094    0.090    0.288 |      7.0    -74.3   -173.9
    7.165 | 4  |    1.029    0.393   -0.220 |    136.8    -77.7     -1.1
    7.165 | 5  |    1.018   -0.093   -0.131 |   -139.1    -80.3    -29.4
    7.199 | 1  |    0.076    0.456   -1.010 |    158.0    -11.6    -66.8
    7.199 | 2  |    1.119    0.313    0.325 |     43.8    -68.2     85.2
    7.199 | 3  |    0.998   -0.021    0.298 |      5.6    -74.1   -172.1
    7.199 | 4  |    0.986    0.243   -0.175 |    130.9    -75.0      1.4
    7.199 | 5  |    1.013   -0.068   -0.106 |   -139.0    -80.1    -29.8
    7.232 | 1  |    0.148    0.474   -0.984 |    156.1    -10.7    -68.2
    7.232 | 2  |    1.066    0.295    0.260 |     42.2    -69.2     86.1
    7.232 | 3  |    0.957    0.010    0.299 |      4.1    -73.8   -170.4
    7.232 | 4  |    0.982    0.177   -0.140 |    127.3    -74.0      4.3
    7.232 | 5  |    1.012   -0.073   -0.101 |   -139.3    -80.1    -29.6
    7.267 | 1  |    0.226    0.449   -0.966 |    153.8    -11.0    -70.3
    7.267 | 2  |    1.056    0.276    0.233 |     40.0    -70.8     87.4
    7.267 | 3  |    0.967    0.059    0.296 |      4.6    -73.7   -170.5
    7.267 | 4  |    0.981    0.134   -0.127 |    122.6    -73.5     10.4
    7.267 | 5  |    1.014   -0.106   -0.125 |   -138.6    -79.8    -30.7
    7.301 | 1  |    0.245    0.458   -0.950 |    151.8    -11.7    -71.6
    7.301 | 2  |    1.089    0.257    0.237 |     35.0    -73.3     91.4
    7.301 | 3  |    0.946    0.119    0.278 |      6.4    -73.4   -171.8
    7.301 | 4  |    1.013   -0.013   -0.126 |    120.5    -74.0     14.6
    7.301 | 5  |    1.034   -0.124   -0.097 |   -136.3    -79.4    -33.1
    7.335 | 1  |    0.277    0.519   -0.955 |    149.3    -12.6    -73.2
    7.335 | 2  |    1.010    0.237    0.219 |     30.1    -74.8     95.5
    7.335 | 3  |    0.978    0.099    0.202 |      8.8    -73.9   -173.6
    7.335 | 4  |    1.026   -0.024   -0.089 |    118.0    -75.1     20.8
    7.335 | 5  |    1.012   -0.120   -0.134 |   -135.5    -78.9    -34.1
    7.370 | 1  |    0.254    0.551   -0.928 |    145.4    -13.8    -73.9
    7.370 | 2  |    0.990    0.183    0.227 |     21.2    -76.8    103.2
    7.370 | 3  |    0.999    0.109    0.268 |      9.9    -74.2   -174.4
    7.370 | 4  |    1.006   -0.102   -0.062 |    116.6    -76.4     24.6
    7.370 | 5  |    1.019   -0.069   -0.157 |   -136.2    -78.4    -33.4
    7.404 | 1  |    0.263    0.533   -0.861 |    142.3    -14.6    -74.7
    7.404 | 2  |    0.987    0.154    0.253 |     11.4    -77.8    112.2
    7.404 | 3  |    0.957    0.142    0.292 |     11.8    -74.0   -176.6
    7.404 | 4  |    0.961   -0.120   -0.066 |    117.4    -77.8     25.8
    7.404 | 5  |    1.007   -0.115   -0.122 |   -136.3    -78.1    -33.5
    7.439 | 1  |    0.352    0.469   -0.785 |    138.4    -17.0    -75.6
    7.439 | 2  |    0.962    0.131    0.258 |     -5.1    -78.3    127.6
    7.439 | 3  |    0.957    0.176    0.237 |     15.6    -73.7   -179.4
    7.439 | 4  |    0.967   -0.081   -0.158 |    123.5    -79.5     22.6
    7.439 | 5  |    1.030   -0.097   -0.125 |   -134.9    -77.6    -34.2
    7.473 | 1  |    0.237    0.553   -0.734 |    135.5    -19.1    -75.6
    7.473 | 2  |    0.994    0.092    0.293 |    -18.3    -77.8    139.9
    7.473 | 3  |    0.992    0.126    0.222 |     18.2    -73.8    178.5
    7.473 | 4  |    0.983   -0.272   -0.145 |    135.3    -81.5     12.5
    7.473 | 5  |    1.019   -0.144   -0.185 |   -134.9    -76.9    -34.3
    7.507 | 1  |    0.088    0.653   -0.688 |    131.1    -19.4    -75.8
    7.507 | 2  |    0.917    0.011    0.263 |    -30.4    -76.5    150.6
    7.507 | 3  |    1.010    0.103    0.286 |     19.7    -73.5    177.9
    7.507 | 4  |    0.911    0.107   -0.319 |    153.1    -81.0     -1.6
    7.507 | 5  |    1.016   -0.123   -0.197 |   -134.4    -75.8    -34.2
    7.541 | 1  |    0.265    0.686   -0.586 |    128.1    -20.0    -76.9
    7.541 | 2  |    0.946    0.009    0.235 |    -44.4    -74.7    162.3
    7.541 | 3  |    0.979    0.104    0.320 |     19.9    -73.1    178.4
    7.541 | 4  |    0.905   -0.009   -0.263 |    164.5    -80.7    -11.7
    7.541 | 5  |    1.006   -0.173   -0.177 |   -132.9    -74.9    -35.2
    7.575 | 1  |    0.351    0.692   -0.485 |    125.0    -22.8    -77.9
    7.575 | 2  |    0.863   -0.114    0.132 |    -55.2    -73.1    170.9
    7.575 | 3  |    0.952    0.131    0.289 |     20.9    -72.4    178.1
    7.575 | 4  |    0.957    0.070   -0.310 |    171.1    -80.1    -17.6
    7.575 | 5  |    0.997   -0.187   -0.187 |   -130.9    -73.6    -36.7
    7.610 | 1  |    0.393    0.640   -0.360 |    120.9    -25.4    -78.5
    7.610 | 2  |    0.814   -0.252    0.023 |    -68.6    -69.7   -174.6
    7.610 | 3  |    0.958    0.129    0.173 |     22.7    -72.5    176.6
    7.610 | 4  |    0.989    0.046   -0.273 |    176.2    -79.8    -22.5
    7.610 | 5  |    0.997   -0.179   -0.163 |   -129.6    -72.8    -37.7
    7.644 | 1  |    0.494    0.610   -0.291 |    118.0    -28.8    -79.1
    7.644 | 2  |    0.805   -0.322   -0.093 |    -84.2    -66.8   -166.2
    7.644 | 3  |    0.963    0.083    0.120 |     24.7    -73.6    174.9
    7.644 | 4  |    1.104    0.054   -0.099 |   -179.8    -81.2    -28.2
    7.644 | 5  |    1.028   -0.143   -0.066 |   -127.7    -72.7    -39.9
    7.679 | 1  |    0.529    0.565   -0.207 |    114.1    -33.9    -79.5
    7.679 | 2  |    0.685   -0.398   -0.158 |    -93.1    -63.2   -160.4
    7.679 | 3  |    1.111   -0.000    0.201 |     24.0    -74.5    175.6
    7.679 | 4  |    1.205    0.155    0.047 |   -176.9    -83.0    -29.9
    7.679 | 5  |    1.118   -0.287   -0.081 |   -124.5    -72.3    -41.8
    7.713 | 1  |    0.620    0.453   -0.154 |    111.8    -38.5    -80.1
    7.713 | 2  |    0.647   -0.499   -0.225 |   -100.8    -58.9   -156.0
    7.713 | 3  |    1.181   -0.130    0.246 |     19.9    -75.3    179.7
    7.713 | 4  |    1.023   -0.029    0.092 |   -166.8    -84.4    -38.9
    7.713 | 5  |    1.035   -0.406   -0.232 |   -123.6    -70.8    -41.7
    7.747 | 1  |    0.738    0.379   -0.089 |    109.0    -46.3    -80.0
    7.747 | 2  |    0.546   -0.619   -0.337 |   -107.4    -54.0   -152.8
    7.747 | 3  |    0.977   -0.188    0.189 |      9.8    -76.3   -170.2
    7.747 | 4  |    0.982    0.019    0.027 |   -115.9    -84.8    -83.4
    7.747 | 5  |    0.921   -0.335   -0.310 |   -125.0    -68.1    -37.4
    7.782 | 1  |    0.793    0.350   -0.052 |    106.9    -51.8    -79.4
    7.782 | 2  |    0.538   -0.600   -0.381 |   -115.1    -48.7   -149.8
    7.782 | 3  |    0.907   -0.142    0.202 |      2.2    -76.9   -162.9
    7.782 | 4  |    0.980   -0.064    0.039 |    -89.1    -84.7   -112.0
    7.782 | 5  |    0.933   -0.184   -0.291 |   -128.4    -67.5    -31.1
    7.816 | 1  |    0.883    0.368   -0.023 |    104.8    -57.7    -78.2
    7.816 | 2  |    0.539   -0.545   -0.432 |   -120.2    -46.0   -148.4
    7.816 | 3  |    0.932   -0.140    0.274 |     -6.1    -76.7   -154.7
    7.816 | 4  |    0.988   -0.017    0.014 |    -76.2    -84.3   -128.0
    7.816 | 5  |    0.927   -0.152   -0.291 |   -134.6    -67.3    -21.6
    7.849 | 1  |    0.919    0.449   -0.024 |     99.9    -60.9    -75.2
    7.849 | 2  |    0.538   -0.529   -0.480 |   -125.1    -43.7   -147.2
    7.849 | 3  |    0.972   -0.140    0.289 |     -9.4    -76.3   -151.4
    7.849 | 4  |    1.033   -0.037    0.028 |    -70.2    -84.2   -135.0
    7.849 | 5  |    0.956    0.169   -0.427 |   -147.3    -67.9     -9.3
    7.884 | 1  |    0.816    0.434   -0.031 |     94.2    -63.3    -70.4
    7.884 | 2  |    0.569   -0.534   -0.512 |   -130.9    -40.9   -146.0
    7.884 | 3  |    1.025   -0.136    0.274 |    -13.8    -75.6   -145.9
    7.884 | 4  |    1.034    0.018    0.018 |    -66.1    -84.1   -141.9
    7.884 | 5  |    0.903   -0.187   -0.463 |   -156.0    -66.7     -2.2
    7.918 | 1  |    0.879    0.379   -0.005 |     86.1    -66.4    -63.6
    7.918 | 2  |    0.581   -0.547   -0.587 |   -134.4    -39.2   -145.9
    7.918 | 3  |    1.047   -0.129    0.245 |    -18.6    -75.3   -142.7
    7.918 | 4  |    0.987   -0.091    0.059 |    -61.1    -83.8   -146.7
    7.918 | 5  |    0.879   -0.292   -0.449 |   -158.9    -64.4     -0.6
    7.952 | 1  |    0.967    0.363    0.023 |     78.1    -68.7    -56.7
    7.952 | 2  |    0.533   -0.536   -0.625 |   -137.6    -37.4   -146.4
    7.952 | 3  |    0.999   -0.086    0.205 |    -21.0    -75.3   -140.8
    7.952 | 4  |    1.011   -0.016    0.018 |    -61.1    -83.7   -147.3
    7.952 | 5  |    0.887   -0.264   -0.409 |   -159.0    -63.2      1.3
    7.986 | 1  |    0.873    0.309    0.064 |     63.4    -70.9    -43.4
    7.986 | 2  |    0.514   -0.464   -0.603 |   -141.7    -35.1   -146.9
    7.986 | 3  |    0.973   -0.075    0.257 |    -22.2    -75.3   -140.1
    7.986 | 4  |    1.001   -0.017   -0.010 |    -63.4    -83.9   -145.3
    7.986 | 5  |    0.862   -0.175   -0.358 |   -160.4    -63.0      5.3
    8.020 | 1  |    0.766    0.179    0.141 |     51.0    -72.2    -32.4
    8.020 | 2  |    0.527   -0.479   -0.662 |   -144.4    -33.6   -147.7
    8.020 | 3  |    0.959   -0.071    0.247 |    -22.5    -75.2   -140.0
    8.020 | 4  |    1.010   -0.017   -0.011 |    -66.3    -84.1   -142.4
    8.020 | 5  |    0.872   -0.202   -0.344 |   -162.7    -63.9      8.1
    8.054 | 1  |    0.766    0.089    0.170 |     37.4    -73.9    -20.4
    8.054 | 2  |    0.480   -0.480   -0.639 |   -147.0    -32.0   -149.5
    8.054 | 3  |    0.974   -0.079    0.229 |    -22.9    -75.2   -140.0
    8.054 | 4  |    0.992   -0.047    0.030 |    -66.5    -84.0   -142.9
    8.054 | 5  |    0.904   -0.324   -0.305 |   -162.6    -66.2      7.3
    8.088 | 1  |    0.892    0.027    0.199 |     17.3    -76.4     -2.5
    8.088 | 2  |    0.394   -0.504   -0.732 |   -148.4    -30.9   -151.3
    8.088 | 3  |    0.976   -0.126    0.261 |    -24.1    -75.2   -139.1
    8.088 | 4  |    1.016   -0.037    0.016 |    -66.0    -84.0   -143.7
    8.088 | 5  |    0.921   -0.516   -0.236 |   -156.7    -68.1      1.8
    8.122 | 1  |    1.076    0.019    0.223 |      0.2    -77.7     13.2
    8.122 | 2  |    0.332   -0.575   -0.821 |   -149.1    -28.9   -153.7
    8.122 | 3  |    0.952   -0.113    0.294 |    -24.5    -74.7   -138.8
    8.122 | 4  |    0.995   -0.034    0.030 |    -64.4    -83.9   -145.6
    8.122 | 5  |    1.040   -0.392   -0.159 |   -147.2    -71.0     -8.9
    8.158 | 1  |    1.228   -0.012    0.229 |    -18.1    -77.2     29.6
    8.158 | 2  |    0.530   -0.596   -0.913 |   -149.4    -27.9   -155.3
    8.158 | 3  |    0.974   -0.072    0.125 |    -24.8    -74.7   -138.7
    8.158 | 4  |    1.031   -0.112    0.126 |    -60.5    -83.5   -150.2
    8.158 | 5  |    1.184   -1.069   -0.252 |   -134.5    -67.6    -18.5
    8.192 | 1  |    1.262   -0.080    0.259 |    -26.7    -75.6     36.6
    8.192 | 2  |    0.625   -0.495   -0.971 |   -150.2    -28.4   -156.1
    8.192 | 3  |    1.105   -0.013    0.086 |    -24.7    -75.6   -139.5
    8.192 | 4  |    0.965    0.028    0.033 |    -56.9    -83.6   -151.9
    8.192 | 5  |    0.976   -0.115   -0.106 |   -129.8    -68.2    -23.6
    8.227 | 1  |    1.128   -0.034    0.297 |    -30.7    -73.8     38.9
    8.227 | 2  |    0.556   -0.511   -0.968 |   -151.7    -28.9   -156.6
    8.227 | 3  |    1.037    0.127    0.144 |    -18.4    -77.1   -144.8
    8.227 | 4  |    1.023   -0.093   -0.042 |    -68.1    -83.6   -141.7
    8.227 | 5  |    0.915   -0.461   -0.368 |   -132.6    -68.7    -24.0
    8.261 | 1  |    1.297    0.010    0.347 |    -31.9    -73.6     39.7
    8.261 | 2  |    0.601   -0.486   -0.877 |   -152.6    -29.3   -156.5
    8.261 | 3  |    1.020    0.030    0.249 |    -12.8    -77.4   -150.5
    8.261 | 4  |    1.010   -0.119   -0.064 |    -78.5    -83.4   -131.1
    8.261 | 5  |    0.949    0.089   -0.371 |   -134.9    -68.5    -19.6
    8.296 | 1  |    1.358    0.034    0.365 |    -29.0    -73.8     36.6
    8.296 | 2  |    0.660   -0.464   -0.799 |   -152.8    -30.5   -156.4
    8.296 | 3  |    0.987   -0.231    0.347 |    -16.0    -76.2   -147.3
    8.296 | 4  |    1.019   -0.079   -0.036 |    -82.5    -83.3   -127.1
    8.296 | 5  |    0.968    0.162   -0.324 |   -146.5    -71.1     -6.9
    8.330 | 1  |    1.212    0.011    0.334 |    -24.9    -73.7     32.3
    8.330 | 2  |    0.625   -0.444   -0.738 |   -152.3    -31.5   -156.7
    8.330 | 3  |    1.001   -0.247    0.320 |    -21.4    -74.9   -142.0
    8.330 | 4  |    1.013   -0.058   -0.003 |    -82.7    -83.5   -126.9
    8.330 | 5  |    0.997   -0.194   -0.301 |   -148.6    -71.5     -6.4
    8.364 | 1  |    1.155   -0.031    0.319 |    -20.8    -73.8     28.1
    8.364 | 2  |    0.631   -0.403   -0.751 |   -152.0    -32.0   -156.9
    8.364 | 3  |    1.037   -0.051    0.239 |    -22.5    -74.7   -141.4
    8.364 | 4  |    1.019   -0.042   -0.002 |    -80.5    -83.7   -128.6
    8.364 | 5  |    1.001   -0.327   -0.209 |   -143.7    -71.5    -12.6
    8.398 | 1  |    1.053   -0.042    0.328 |    -15.9    -73.7     23.2
    8.398 | 2  |    0.571   -0.402   -0.713 |   -151.7    -32.1   -157.2
    8.398 | 3  |    1.018    0.074    0.181 |    -19.4    -75.4   -145.0
    8.398 | 4  |    1.006   -0.019   -0.027 |    -81.1    -84.1   -127.2
    8.398 | 5  |    0.986   -0.302   -0.167 |   -139.6    -71.5    -16.6
    8.432 | 1  |    0.994    0.003    0.309 |    -12.2    -73.6     19.4
    8.432 | 2  |    0.473   -0.445   -0.705 |   -151.1    -31.4   -157.7
    8.432 | 3  |    0.963    0.013    0.204 |    -15.8    -76.0   -149.0
    8.432 | 4  |    1.000   -0.081    0.013 |    -76.7    -84.0   -132.1
    8.432 | 5  |    0.973   -0.219   -0.185 |   -137.1    -71.7    -18.9
    8.466 | 1  |    0.947    0.033    0.281 |     -7.2    -73.7     14.7
    8.466 | 2  |    0.416   -0.504   -0.701 |   -149.5    -29.5   -158.3
    8.466 | 3  |    0.968   -0.107    0.243 |    -16.3    -75.9   -148.4
    8.466 | 4  |    1.001   -0.048    0.075 |    -68.3    -84.0   -141.0
    8.466 | 5  |    0.987   -0.121   -0.260 |   -139.0    -72.1    -17.4
    8.501 | 1  |    0.902    0.006    0.254 |     -5.0    -73.8     12.7
    8.501 | 2  |    0.453   -0.485   -0.691 |   -148.5    -28.4   -158.2
    8.501 | 3  |    0.993   -0.143    0.251 |    -18.4    -75.5   -146.4
    8.501 | 4  |    1.005   -0.078    0.072 |    -61.2    -83.8   -148.8
    8.501 | 5  |    1.007   -0.070   -0.256 |   -142.3    -72.3    -14.0
    8.535 | 1  |    0.892   -0.081    0.236 |     -6.9    -73.9     14.9
    8.535 | 2  |    0.555   -0.403   -0.660 |   -148.0    -29.2   -157.8
    8.535 | 3  |    0.992   -0.108    0.216 |    -20.4    -75.1   -144.5
    8.535 | 4  |    1.018   -0.041    0.006 |    -57.7    -83.6   -152.1
    8.535 | 5  |    1.002   -0.204   -0.181 |   -142.9    -72.4    -12.4
    8.570 | 1  |    0.916   -0.052    0.224 |     -8.6    -73.7     16.8
    8.570 | 2  |    0.507   -0.329   -0.685 |   -148.6    -31.0   -156.7
    8.570 | 3  |    0.980   -0.083    0.222 |    -20.7    -75.0   -144.1
    8.570 | 4  |    1.001   -0.029    0.009 |    -57.4    -83.8   -151.9
    8.570 | 5  |    1.021   -0.272   -0.180 |   -140.5    -72.2    -13.6
    8.604 | 1  |    0.897   -0.032    0.225 |     -9.7    -73.4     18.5
    8.604 | 2  |    0.549   -0.306   -0.736 |   -150.1    -31.9   -155.3
    8.604 | 3  |    0.978   -0.050    0.206 |    -19.7    -75.1   -144.9
    8.604 | 4  |    0.992   -0.074    0.055 |    -54.7    -83.7   -155.1
    8.604 | 5  |    1.011   -0.272   -0.232 |   -139.2    -71.4    -13.8
    8.639 | 1  |    1.051   -0.029    0.264 |    -11.6    -73.2     20.1
    8.639 | 2  |    0.599   -0.352   -0.842 |   -152.2    -32.4   -153.5
    8.639 | 3  |    1.028   -0.060    0.226 |    -18.8    -75.4   -145.8
    8.639 | 4  |    0.993   -0.065    0.042 |    -54.4    -83.7   -155.3
    8.639 | 5  |    0.959   -0.368   -0.327 |   -138.1    -69.8    -14.2
    8.673 | 1  |    1.224   -0.025    0.303 |    -12.9    -73.3     21.6
    8.673 | 2  |    0.606   -0.437   -0.951 |   -153.3    -31.8   -152.3
    8.673 | 3  |    1.045   -0.097    0.250 |    -18.8    -75.5   -145.8
    8.673 | 4  |    1.026   -0.054    0.042 |    -54.0    -83.7   -155.8
    8.673 | 5  |    0.949   -0.383   -0.372 |   -136.4    -67.5    -14.6
    8.708 | 1  |    1.175   -0.095    0.324 |    -14.1    -73.0     22.8
    8.708 | 2  |    0.628   -0.504   -0.995 |   -153.5    -30.5   -151.2
    8.708 | 3  |    1.059   -0.100    0.304 |    -18.7    -75.3   -145.9
    8.708 | 4  |    1.015   -0.049    0.033 |    -53.3    -83.8   -156.6
    8.708 | 5  |    0.951   -0.345   -0.344 |   -134.9    -66.0    -15.0
    8.742 | 1  |    1.265   -0.143    0.346 |    -15.5    -73.1     24.3
    8.742 | 2  |    0.614   -0.512   -0.971 |   -152.7    -29.7   -150.6
    8.742 | 3  |    1.039   -0.083    0.305 |    -17.8    -74.9   -146.9
    8.742 | 4  |    1.001   -0.052    0.061 |    -49.8    -83.8   -160.6
    8.742 | 5  |    0.953   -0.249   -0.327 |   -134.7    -65.0    -14.8
    8.776 | 1  |    1.217   -0.134    0.339 |    -14.0    -73.6     23.1
    8.776 | 2  |    0.509   -0.496   -0.929 |   -151.3    -29.0   -150.2
    8.776 | 3  |    1.004   -0.081    0.265 |    -17.3    -74.7   -147.5
    8.776 | 4  |    1.009   -0.054    0.057 |    -47.3    -83.7   -163.3
    8.776 | 5  |    0.921   -0.278   -0.319 |   -134.8    -64.4    -15.6
    8.811 | 1  |    1.161   -0.094    0.309 |    -10.1    -74.4     19.6
    8.811 | 2  |    0.416   -0.529   -0.878 |   -148.9    -27.0   -149.2
    8.811 | 3  |    0.994   -0.107    0.255 |    -17.3    -74.6   -147.4
    8.811 | 4  |    1.017   -0.044    0.012 |    -48.6    -83.9   -161.4
    8.811 | 5  |    0.897   -0.299   -0.302 |   -133.8    -63.8    -17.5
    8.845 | 1  |    1.168   -0.080    0.299 |     -1.8    -75.8     12.1
    8.845 | 2  |    0.450   -0.522   -0.794 |   -147.0    -25.9   -147.9
    8.845 | 3  |    1.001   -0.131    0.260 |    -18.2    -74.2   -146.5
    8.845 | 4  |    1.014   -0.052    0.016 |    -49.2    -84.0   -160.6
    8.845 | 5  |    0.918   -0.328   -0.303 |   -131.6    -63.1    -20.8
    8.880 | 1  |    1.132   -0.083    0.289 |      6.0    -76.4      4.9
    8.880 | 2  |    0.522   -0.476   -0.737 |   -145.4    -26.9   -146.3
    8.880 | 3  |    1.009   -0.104    0.235 |    -18.4    -74.0   -146.2
    8.880 | 4  |    1.012   -0.051    0.009 |    -50.7    -84.1   -158.8
    8.880 | 5  |    0.961   -0.268   -0.278 |   -129.6    -63.2    -23.2
    8.914 | 1  |    1.087   -0.027    0.270 |     15.5    -76.5     -4.0
    8.914 | 2  |    0.498   -0.441   -0.735 |   -144.0    -28.4   -144.8
    8.914 | 3  |    1.004   -0.072    0.204 |    -18.0    -74.3   -146.5
    8.914 | 4  |    1.007   -0.054    0.041 |    -50.1    -84.3   -159.1
    8.914 | 5  |    0.981   -0.225   -0.257 |   -127.3    -64.2    -26.0
    8.949 | 1  |    1.042    0.037    0.231 |     26.4    -76.1    -14.2
    8.949 | 2  |    0.480   -0.424   -0.702 |   -142.8    -30.4   -142.7
    8.949 | 3  |    0.991   -0.067    0.195 |    -17.6    -74.7   -146.9
    8.949 | 4  |    0.996   -0.056    0.070 |    -46.5    -84.2   -163.2
    8.949 | 5  |    0.981   -0.170   -0.232 |   -125.9    -65.4    -27.7
    8.983 | 1  |    1.010    0.093    0.216 |     36.8    -75.3    -23.7
    8.983 | 2  |    0.601   -0.416   -0.649 |   -140.9    -32.6   -141.5
    8.983 | 3  |    1.009   -0.090    0.207 |    -17.4    -75.2   -147.0
    8.983 | 4  |    1.002   -0.063    0.066 |    -42.1    -84.2   -168.1
    8.983 | 5  |    0.970   -0.121   -0.227 |   -125.4    -67.2    -29.2
    9.018 | 1  |    1.012    0.174    0.204 |     48.9    -73.6    -34.6
    9.018 | 2  |    0.570   -0.432   -0.619 |   -139.1    -35.1   -140.8
    9.018 | 3  |    1.012   -0.113    0.224 |    -17.8    -75.3   -146.7
    9.018 | 4  |    1.014   -0.043    0.063 |    -39.3    -84.2   -171.1
    9.018 | 5  |    0.959   -0.176   -0.221 |   -125.3    -68.2    -30.5
    9.052 | 1  |    0.995    0.181    0.185 |     55.8    -72.2    -40.5
    9.052 | 2  |    0.572   -0.443   -0.565 |   -136.5    -37.7   -140.0
    9.052 | 3  |    1.003   -0.121    0.232 |    -18.5    -75.3   -146.0
    9.052 | 4  |    1.003   -0.040    0.034 |    -36.7    -84.4   -173.7
    9.052 | 5  |    0.960   -0.149   -0.203 |   -125.4    -69.6    -31.7
    9.086 | 1  |    0.967    0.200    0.172 |     62.5    -70.4    -46.0
    9.086 | 2  |    0.643   -0.449   -0.535 |   -134.4    -39.9   -139.7
    9.086 | 3  |    1.010   -0.123    0.233 |    -18.8    -75.2   -145.6
    9.086 | 4  |    1.010   -0.025    0.052 |    -32.2    -84.6   -178.5
    9.086 | 5  |    0.972   -0.089   -0.171 |   -126.3    -71.1    -31.7
    9.120 | 1  |    0.935    0.215    0.143 |     65.3    -69.5    -48.1
    9.120 | 2  |    0.594   -0.454   -0.497 |   -131.3    -42.5   -139.8
    9.120 | 3  |    1.007   -0.133    0.226 |    -19.2    -75.2   -144.7
    9.120 | 4  |    1.007   -0.042    0.042 |    -28.7    -84.8    176.7
    9.120 | 5  |    0.961   -0.153   -0.282 |   -128.5    -72.1    -31.0
    9.154 | 1  |    0.878    0.254    0.119 |     69.3    -67.9    -51.8
    9.154 | 2  |    0.563   -0.491   -0.450 |   -129.1    -43.9   -140.0
    9.154 | 3  |    0.991   -0.158    0.245 |    -20.7    -74.9   -143.3
    9.154 | 4  |    1.012   -0.023    0.053 |    -20.6    -84.9    168.5
    9.154 | 5  |    0.953   -0.431   -0.279 |   -129.9    -71.1    -31.3
    9.189 | 1  |    0.823    0.284    0.094 |     73.8    -65.5    -54.0
    9.189 | 2  |    0.578   -0.482   -0.375 |   -126.8    -45.2   -140.3
    9.189 | 3  |    0.976   -0.127    0.217 |    -21.7    -74.8   -142.1
    9.189 | 4  |    1.009    0.004    0.048 |     -5.5    -85.0    150.0
    9.189 | 5  |    0.974   -0.438   -0.197 |   -127.8    -70.6    -33.6
    9.223 | 1  |    0.734    0.305    0.077 |     77.1    -63.5    -55.9
    9.223 | 2  |    0.558   -0.489   -0.305 |   -123.2    -47.0   -141.0
    9.223 | 3  |    0.947   -0.084    0.206 |    -21.7    -74.8   -141.8
    9.223 | 4  |    1.009    0.024    0.022 |     30.5    -85.1    105.8
    9.223 | 5  |    0.928   -0.466   -0.191 |   -124.5    -69.8    -37.7
    9.258 | 1  |    0.661    0.376    0.034 |     82.7    -59.9    -59.3
    9.258 | 2  |    0.555   -0.493   -0.247 |   -120.5    -48.2   -141.6
    9.258 | 3  |    0.933   -0.069    0.183 |    -21.2    -75.0   -142.1
    9.258 | 4  |    1.003    0.037   -0.006 |     61.4    -85.0     74.4
    9.258 | 5  |    1.024   -0.218   -0.192 |   -125.2    -70.0    -37.7
    9.292 | 1  |    0.666    0.415    0.021 |     87.0    -57.2    -61.8
    9.292 | 2  |    0.602   -0.497   -0.176 |   -117.3    -50.2   -143.0
    9.292 | 3  |    0.944   -0.083    0.213 |    -21.1    -75.0   -142.1
    9.292 | 4  |    1.029   -0.019    0.017 |     82.7    -84.7     55.7
    9.292 | 5  |    1.057   -0.258   -0.209 |   -127.5    -71.8    -35.4
    9.326 | 1  |    0.595    0.477   -0.027 |     92.4    -52.6    -64.3
    9.326 | 2  |    0.630   -0.540   -0.135 |   -112.8    -51.8   -144.2
    9.326 | 3  |    1.008   -0.045    0.213 |    -20.3    -75.0   -142.7
