nvidia@nvidia-desktop:~/Desktop$ python3 6imu.py
IMU 0 initialized on TCA Channel 0
IMU 1 initialized on TCA Channel 1
IMU 2 initialized on TCA Channel 2
IMU 3 initialized on TCA Channel 3
IMU 4 initialized on TCA Channel 4
IMU 5 initialized on TCA Channel 5

Starting data stream (50Hz)... Press Ctrl+C to stop.

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
  11.035 | 0  |    0.659    0.014   -0.784 |   179.3   -39.5   171.7
  11.035 | 1  |         Comm Error         |            -           
  11.035 | 2  |    0.417   -1.023   -0.051 |   -93.9   -17.9   -36.7
  11.035 | 3  |         Comm Error         |            -           
  11.035 | 4  |         Comm Error         |            -           
  11.035 | 5  |    0.974   -0.030    0.224 |    -8.1   -76.1    53.9
  11.073 | 0  |    0.653    0.021   -0.781 |   179.1   -39.6   171.9
  11.073 | 1  |         Comm Error         |            -           
  11.073 | 2  |    0.395   -1.022   -0.065 |   -94.7   -15.0   -35.3
  11.073 | 3  |         Comm Error         |            -           
  11.073 | 4  |         Comm Error         |            -           
  11.073 | 5  |    0.979   -0.030    0.222 |    -7.9   -76.1    53.8
  11.111 | 0  |    0.643    0.021   -0.779 |   179.0   -39.5   171.9
  11.111 | 1  |         Comm Error         |            -           
  11.111 | 2  |    0.377   -1.002   -0.071 |   -95.1   -13.2   -33.9
  11.111 | 3  |         Comm Error         |            -           
  11.111 | 4  |         Comm Error         |            -           
  11.111 | 5  |    0.983   -0.032    0.212 |    -7.8   -76.2    53.8
  11.149 | 0  |    0.640    0.014   -0.782 |   178.9   -39.5   171.9
  11.149 | 1  |         Comm Error         |            -           
  11.149 | 2  |    0.347   -0.999   -0.066 |   -95.3   -12.4   -32.7
  11.149 | 3  |         Comm Error         |            -           
  11.149 | 4  |         Comm Error         |            -           
  11.149 | 5  |    0.981   -0.033    0.219 |    -7.9   -76.2    53.9
  11.187 | 0  |    0.643    0.006   -0.788 |   179.0   -39.4   171.8
  11.187 | 1  |         Comm Error         |            -           
  11.187 | 2  |    0.349   -0.993   -0.066 |   -95.5   -11.7   -31.1
  11.187 | 3  |         Comm Error         |            -           
  11.187 | 4  |         Comm Error         |            -           
  11.187 | 5  |    0.980   -0.030    0.210 |    -7.8   -76.3    54.0
  11.224 | 0  |    0.646    0.003   -0.790 |   179.0   -39.3   171.7
  11.224 | 1  |         Comm Error         |            -           
  11.224 | 2  |    0.375   -0.992   -0.049 |   -95.4   -11.8   -29.9
  11.224 | 3  |         Comm Error         |            -           
  11.224 | 4  |         Comm Error         |            -           
  11.224 | 5  |    0.982   -0.024    0.227 |    -7.6   -76.3    53.8
  11.264 | 0  |    0.640    0.006   -0.790 |   179.1   -39.2   171.6
  11.264 | 1  |         Comm Error         |            -           
  11.264 | 2  |    0.384   -0.996   -0.023 |   -94.9   -12.9   -29.3
  11.264 | 3  |         Comm Error         |            -           
  11.264 | 4  |         Comm Error         |            -           
  11.264 | 5  |    0.981   -0.027    0.207 |    -7.2   -76.4    53.6
  11.302 | 0  |    0.637    0.001   -0.795 |   179.2   -39.0   171.6
  11.302 | 1  |         Comm Error         |            -           
  11.302 | 2  |    0.383   -1.013   -0.039 |   -94.3   -14.5   -29.0
  11.302 | 3  |         Comm Error         |            -           
  11.302 | 4  |         Comm Error         |            -           
  11.302 | 5  |    0.979   -0.032    0.213 |    -7.3   -76.5    53.7
  11.340 | 0  |    0.631    0.003   -0.799 |   179.2   -38.7   171.7
  11.340 | 1  |         Comm Error         |            -           
  11.340 | 2  |    0.419   -0.995   -0.022 |   -93.6   -16.9   -29.2
  11.340 | 3  |         Comm Error         |            -           
  11.340 | 4  |         Comm Error         |            -           
  11.340 | 5  |    0.985   -0.022    0.215 |    -7.0   -76.5    53.5
  11.378 | 0  |    0.628    0.011   -0.803 |   179.2   -38.6   171.9
  11.378 | 1  |         Comm Error         |            -           
  11.378 | 2  |    0.365   -0.976   -0.079 |   -93.2   -18.4   -29.7
  11.378 | 3  |         Comm Error         |            -           
  11.378 | 4  |         Comm Error         |            -           
  11.378 | 5  |    0.986   -0.019    0.217 |    -6.6   -76.5    53.2
  11.416 | 0  |    0.637    0.027   -0.804 |   178.9   -38.5   172.4
  11.416 | 1  |         Comm Error         |            -           
  11.416 | 2  |    0.323   -0.977   -0.102 |   -93.0   -20.1   -30.4
  11.416 | 3  |         Comm Error         |            -           
  11.416 | 4  |         Comm Error         |            -           
  11.416 | 5  |    0.982   -0.024    0.218 |    -6.4   -76.5    53.1
  11.455 | 0  |    0.635    0.044   -0.800 |   178.5   -38.5   172.9
  11.455 | 1  |         Comm Error         |            -           
  11.455 | 2  |    0.366   -0.964   -0.088 |   -92.8   -22.0   -31.2
  11.455 | 3  |         Comm Error         |            -           
  11.455 | 4  |         Comm Error         |            -           
  11.455 | 5  |    0.981   -0.021    0.223 |    -6.3   -76.4    53.1

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
----------------------------------------------------------------------------------------
  11.494 | 0  |    0.635    0.049   -0.800 |   178.1   -38.5   173.3
  11.494 | 1  |         Comm Error         |            -           
  11.494 | 2  |    0.384   -0.977   -0.083 |   -92.3   -24.1   -32.5
  11.494 | 3  |         Comm Error         |            -           
  11.494 | 4  |         Comm Error         |            -           
  11.494 | 5  |    0.980   -0.027    0.218 |    -6.4   -76.4    53.1
  11.532 | 0  |    0.639    0.040   -0.796 |   177.8   -38.5   173.5
  11.532 | 1  |         Comm Error         |            -           
  11.532 | 2  |    0.398   -0.994   -0.103 |   -91.8   -26.3   -34.0
  11.532 | 3  |         Comm Error         |            -           
  11.532 | 4  |         Comm Error         |            -           
  11.532 | 5  |    0.984   -0.035    0.216 |    -6.7   -76.4    53.5
  11.572 | 0  |    0.642    0.021   -0.793 |   177.8   -38.6   173.5
  11.572 | 1  |         Comm Error         |            -           
  11.572 | 2  |    0.459   -0.992   -0.082 |   -91.4   -28.9   -35.4
  11.572 | 3  |         Comm Error         |            -           
  11.572 | 4  |         Comm Error         |            -           
  11.572 | 5  |    0.982   -0.028    0.216 |    -6.8   -76.4    53.7
  11.609 | 0  |    0.645    0.010   -0.790 |   178.0   -38.8   173.3
  11.609 | 1  |         Comm Error         |            -           
  11.609 | 2  |    0.491   -0.943   -0.044 |   -90.5   -31.1   -37.4
  11.609 | 3  |         Comm Error         |            -           
  11.609 | 4  |         Comm Error         |            -           
  11.609 | 5  |    0.982   -0.027    0.216 |    -6.9   -76.4    53.9
  11.649 | 0  |    0.637    0.010   -0.784 |   178.3   -38.9   173.2
  11.649 | 1  |         Comm Error         |            -           
  11.649 | 2  |    0.479   -0.955   -0.022 |   -89.2   -33.5   -39.9
  11.649 | 3  |         Comm Error         |            -           
  11.649 | 4  |         Comm Error         |            -           
  11.649 | 5  |    0.982   -0.030    0.219 |    -7.1   -76.4    54.1
  11.687 | 0  |    0.635    0.017   -0.785 |   178.4   -38.9   173.2
  11.687 | 1  |         Comm Error         |            -           
  11.687 | 2  |    0.567   -0.942    0.041 |   -87.8   -35.6   -41.2
  11.687 | 3  |         Comm Error         |            -           
  11.687 | 4  |         Comm Error         |            -           
  11.687 | 5  |    0.980   -0.025    0.225 |    -7.1   -76.4    54.2
  11.725 | 0  |    0.646    0.019   -0.789 |   178.5   -39.0   173.2
  11.725 | 1  |         Comm Error         |            -           
  11.725 | 2  |    0.645   -0.913    0.081 |   -85.2   -38.9   -44.3
  11.725 | 3  |         Comm Error         |            -           
  11.725 | 4  |         Comm Error         |            -           
  11.725 | 5  |    0.978   -0.024    0.225 |    -7.0   -76.3    54.1
  11.764 | 0  |    0.647    0.021   -0.785 |   178.5   -39.2   173.2
  11.764 | 1  |         Comm Error         |            -           
  11.764 | 2  |    0.672   -0.874    0.131 |   -83.0   -41.3   -47.5
  11.764 | 3  |         Comm Error         |            -           
  11.764 | 4  |         Comm Error         |            -           
  11.764 | 5  |    0.978   -0.025    0.228 |    -6.9   -76.2    54.0
  11.802 | 0  |    0.653    0.021   -0.782 |   178.5   -39.4   173.2
  11.802 | 1  |         Comm Error         |            -           
  11.802 | 2  |    0.727   -0.830    0.063 |   -80.0   -44.6   -51.8
  11.802 | 3  |         Comm Error         |            -           
  11.802 | 4  |         Comm Error         |            -           
  11.802 | 5  |    0.976   -0.029    0.223 |    -7.0   -76.1    54.0
  11.841 | 0  |    0.657    0.025   -0.780 |   178.5   -39.6   173.2
  11.841 | 1  |         Comm Error         |            -           
  11.841 | 2  |    0.783   -0.765    0.132 |   -75.1   -48.1   -57.2
  11.841 | 3  |         Comm Error         |            -           
  11.841 | 4  |         Comm Error         |            -           
  11.841 | 5  |    0.979   -0.028    0.227 |    -7.0   -76.1    54.0
  11.881 | 0  |    0.650    0.024   -0.776 |   178.5   -39.6   173.1
  11.881 | 1  |         Comm Error         |            -           
  11.881 | 2  |    0.808   -0.695    0.185 |   -69.5   -51.7   -62.8
  11.881 | 3  |         Comm Error         |            -           
  11.881 | 4  |         Comm Error         |            -           
  11.881 | 5  |    0.978   -0.026    0.230 |    -6.8   -76.0    53.8
  11.919 | 0  |    0.654    0.018   -0.782 |   178.6   -39.7   172.8
  11.919 | 1  |         Comm Error         |            -           
  11.919 | 2  |    0.824   -0.632    0.235 |   -64.7   -54.2   -67.7
  11.919 | 3  |         Comm Error         |            -           
  11.919 | 4  |         Comm Error         |            -           
  11.919 | 5  |    0.975   -0.028    0.220 |    -6.8   -76.1    53.6
  11.957 | 0  |    0.663    0.006   -0.782 |   178.7   -39.8   172.6
  11.957 | 1  |         Comm Error         |            -           
  11.957 | 2  |    0.801   -0.524    0.279 |   -57.6   -57.0   -74.7
  11.957 | 3  |         Comm Error         |            -           
  11.957 | 4  |         Comm Error         |            -           
  11.957 | 5  |    0.979   -0.028    0.227 |    -6.8   -76.1    53.5
  11.995 | 0  |    0.663   -0.003   -0.783 |   178.9   -39.8   172.3
  11.995 | 1  |         Comm Error         |            -           
  11.995 | 2  |    0.786   -0.386    0.307 |   -50.3   -60.0   -81.8
  11.995 | 3  |         Comm Error         |            -           
  11.995 | 4  |         Comm Error         |            -           
  11.995 | 5  |    0.985   -0.035    0.222 |    -7.2   -76.1    53.8
  12.032 | 0  |    0.650   -0.001   -0.779 |   179.1   -39.9   172.0
  12.032 | 1  |         Comm Error         |            -           
  12.032 | 2  |    0.951   -0.294    0.299 |   -41.0   -63.5   -90.3
  12.032 | 3  |         Comm Error         |            -           
  12.032 | 4  |         Comm Error         |            -           
  12.032 | 5  |    0.973   -0.024    0.221 |    -7.2   -76.1    53.7
  12.070 | 0  |    0.660    0.009   -0.780 |   179.2   -39.9   171.8
  12.070 | 1  |         Comm Error         |            -           
  12.070 | 2  |    0.907   -0.334    0.292 |   -32.5   -65.7   -98.8
  12.070 | 3  |         Comm Error         |            -           
  12.070 | 4  |         Comm Error         |            -           
  12.070 | 5  |    0.979   -0.019    0.233 |    -6.8   -76.1    53.2
  12.108 | 0  |    0.662    0.020   -0.778 |   179.1   -40.0   171.8
  12.108 | 1  |         Comm Error         |            -           
  12.108 | 2  |    0.888   -0.232    0.343 |   -25.1   -66.4  -106.3
  12.108 | 3  |         Comm Error         |            -           
  12.108 | 4  |         Comm Error         |            -           
  12.108 | 5  |    0.981   -0.033    0.222 |    -7.0   -76.1    53.3
  12.146 | 0  |    0.654    0.025   -0.769 |   178.9   -40.1   171.9
  12.146 | 1  |         Comm Error         |            -           
  12.146 | 2  |    0.902   -0.109    0.366 |   -15.8   -66.8  -115.6
  12.146 | 3  |         Comm Error         |            -           
  12.146 | 4  |         Comm Error         |            -           
  12.146 | 5  |    0.974   -0.032    0.218 |    -7.3   -76.1    53.5
  12.184 | 0  |    0.649    0.021   -0.763 |   178.8   -40.2   171.8
  12.184 | 1  |         Comm Error         |            -           
  12.184 | 2  |    0.872   -0.049    0.398 |    -4.0   -66.4  -127.7
  12.184 | 3  |         Comm Error         |            -           
  12.184 | 4  |         Comm Error         |            -           
  12.184 | 5  |    0.976   -0.027    0.217 |    -7.4   -76.2    53.4
  12.222 | 0  |    0.652    0.014   -0.766 |   178.9   -40.2   171.6
  12.222 | 1  |         Comm Error         |            -           
  12.222 | 2  |    0.842    0.069    0.419 |     7.2   -64.7  -139.2
  12.222 | 3  |         Comm Error         |            -           
  12.222 | 4  |         Comm Error         |            -           
  12.222 | 5  |    0.982   -0.036    0.216 |    -7.6   -76.2    53.6
  12.261 | 0  |    0.653    0.006   -0.771 |   179.0   -40.1   171.3
  12.261 | 1  |         Comm Error         |            -           
  12.261 | 2  |    0.830    0.127    0.431 |    16.8   -62.2  -148.9
  12.261 | 3  |         Comm Error         |            -           
  12.261 | 4  |         Comm Error         |            -           
  12.261 | 5  |    0.983   -0.036    0.218 |    -8.0   -76.2    53.9
  12.299 | 0  |    0.652   -0.001   -0.774 |   179.3   -40.0   171.0
  12.299 | 1  |         Comm Error         |            -           
  12.299 | 2  |    0.747    0.228    0.428 |    23.2   -59.2  -157.2
  12.299 | 3  |         Comm Error         |            -           
  12.299 | 4  |         Comm Error         |            -           
  12.299 | 5  |    0.978   -0.026    0.211 |    -7.9   -76.3    53.8
  12.337 | 0  |    0.652   -0.006   -0.781 |   179.5   -39.9   170.8
  12.337 | 1  |         Comm Error         |            -           
  12.337 | 2  |    0.772    0.273    0.394 |    30.2   -57.4  -162.3
  12.337 | 3  |         Comm Error         |            -           
  12.337 | 4  |         Comm Error         |            -           
  12.337 | 5  |    0.979   -0.026    0.214 |    -7.7   -76.3    53.6
  12.376 | 0  |    0.654   -0.001   -0.786 |   179.7   -39.9   170.7
  12.376 | 1  |         Comm Error         |            -           
  12.376 | 2  |    0.735    0.326    0.424 |    35.5   -54.7  -167.6
  12.376 | 3  |         Comm Error         |            -           
  12.376 | 4  |         Comm Error         |            -           
  12.376 | 5  |    0.982   -0.029    0.215 |    -7.7   -76.4    53.6
  12.414 | 0  |    0.658    0.005   -0.785 |   179.7   -39.9   170.7
  12.414 | 1  |         Comm Error         |            -           
  12.414 | 2  |    0.747    0.394    0.448 |    39.4   -51.9  -171.9
  12.414 | 3  |         Comm Error         |            -           
  12.414 | 4  |         Comm Error         |            -           
  12.414 | 5  |    0.980   -0.031    0.221 |    -7.8   -76.3    53.7
  12.452 | 0  |    0.659    0.015   -0.782 |   179.6   -39.9   170.8
  12.452 | 1  |         Comm Error         |            -           
  12.452 | 2  |    0.726    0.425    0.472 |    42.6   -49.3  -175.0
  12.452 | 3  |         Comm Error         |            -           
  12.452 | 4  |         Comm Error         |            -           
  12.452 | 5  |    0.978   -0.030    0.219 |    -7.8   -76.3    53.7
  12.494 | 0  |    0.656    0.018   -0.778 |   179.5   -39.9   170.9
  12.494 | 1  |         Comm Error         |            -           
  12.494 | 2  |    0.669    0.530    0.560 |    45.6   -45.5  -176.7
  12.494 | 3  |         Comm Error         |            -           
  12.494 | 4  |         Comm Error         |            -           
  12.494 | 5  |    0.980   -0.024    0.226 |    -7.6   -76.2    53.5
  12.532 | 0  |    0.648    0.015   -0.781 |   179.4   -39.8   171.0
  12.532 | 1  |         Comm Error         |            -           
  12.532 | 2  |    0.582    0.527    0.523 |    46.8   -42.5  -178.9
  12.532 | 3  |         Comm Error         |            -           
  12.532 | 4  |         Comm Error         |            -           
  12.532 | 5  |    0.979   -0.024    0.222 |    -7.2   -76.2    53.2
  12.571 | 0  |    0.640    0.006   -0.786 |   179.4   -39.7   170.9
  12.571 | 1  |         Comm Error         |            -           
  12.571 | 2  |    0.572    0.577    0.503 |    49.2   -39.1  -179.7
  12.571 | 3  |         Comm Error         |            -           
  12.571 | 4  |         Comm Error         |            -           
  12.571 | 5  |    0.980   -0.024    0.221 |    -7.0   -76.1    53.0
  12.609 | 0  |    0.653    0.004   -0.790 |   179.5   -39.6   170.9
  12.609 | 1  |         Comm Error         |            -           
  12.609 | 2  |    0.585    0.591    0.429 |    50.2   -37.2   179.1
  12.609 | 3  |         Comm Error         |            -           
  12.609 | 4  |         Comm Error         |            -           
  12.609 | 5  |    0.983   -0.023    0.231 |    -6.7   -76.0    52.8
  12.647 | 0  |    0.659    0.009   -0.794 |   179.4   -39.5   170.9
  12.647 | 1  |         Comm Error         |            -           
  12.647 | 2  |    0.515    0.611    0.477 |    50.4   -35.8   178.8
  12.647 | 3  |         Comm Error         |            -           
  12.647 | 4  |         Comm Error         |            -           
  12.647 | 5  |    0.979   -0.029    0.224 |    -6.7   -75.9    52.7
  12.686 | 0  |    0.646    0.012   -0.787 |   179.4   -39.5   171.0
  12.686 | 1  |         Comm Error         |            -           
  12.686 | 2  |    0.511    0.608    0.458 |    50.9   -35.0   178.2
  12.686 | 3  |         Comm Error         |            -           
  12.686 | 4  |         Comm Error         |            -           
  12.686 | 5  |    0.977   -0.027    0.231 |    -6.7   -75.8    52.7
  12.725 | 0  |    0.651    0.014   -0.783 |   179.3   -39.5   171.0
  12.725 | 1  |         Comm Error         |            -           
  12.725 | 2  |    0.534    0.621    0.466 |    51.7   -34.8   178.1
  12.725 | 3  |         Comm Error         |            -           
  12.725 | 4  |         Comm Error         |            -           
  12.725 | 5  |    0.977   -0.020    0.232 |    -6.4   -75.8    52.5
  12.763 | 0  |    0.654    0.014   -0.783 |   179.3   -39.5   171.0
  12.763 | 1  |         Comm Error         |            -           
  12.763 | 2  |    0.532    0.614    0.436 |    52.0   -34.9   178.6
  12.763 | 3  |         Comm Error         |            -           
  12.763 | 4  |         Comm Error         |            -           
  12.763 | 5  |    0.979   -0.025    0.230 |    -6.3   -75.7    52.4
  12.802 | 0  |    0.659    0.014   -0.774 |   179.2   -39.6   171.0
  12.802 | 1  |         Comm Error         |            -           
  12.802 | 2  |    0.555    0.594    0.479 |    51.2   -35.5   179.6
  12.802 | 3  |         Comm Error         |            -           
  12.802 | 4  |         Comm Error         |            -           
  12.802 | 5  |    0.980   -0.022    0.233 |    -6.2   -75.7    52.2
  12.839 | 0  |    0.659    0.019   -0.783 |   179.0   -39.7   171.1
  12.839 | 1  |         Comm Error         |            -           
  12.839 | 2  |    0.571    0.591    0.470 |    50.8   -36.8  -179.6
  12.839 | 3  |         Comm Error         |            -           
  12.839 | 4  |         Comm Error         |            -           
  12.839 | 5  |    0.986   -0.023    0.234 |    -6.1   -75.7    52.1
  12.878 | 0  |    0.632    0.021   -0.787 |   178.8   -39.5   171.1
  12.878 | 1  |         Comm Error         |            -           
  12.878 | 2  |    0.558    0.584    0.471 |    50.2   -37.8  -178.9
  12.878 | 3  |         Comm Error         |            -           
  12.878 | 4  |         Comm Error         |            -           
  12.878 | 5  |    0.981   -0.026    0.235 |    -6.1   -75.6    52.1
  12.916 | 0  |    0.627    0.014   -0.786 |   178.7   -39.4   171.1
  12.916 | 1  |         Comm Error         |            -           
  12.916 | 2  |    0.599    0.546    0.474 |    49.0   -39.7  -177.5
  12.916 | 3  |         Comm Error         |            -           
  12.916 | 4  |         Comm Error         |            -           
  12.916 | 5  |    0.969   -0.021    0.236 |    -6.0   -75.7    52.0
  12.954 | 0  |    0.677    0.014   -0.789 |   178.7   -39.5   171.0
  12.954 | 1  |         Comm Error         |            -           
  12.954 | 2  |    0.615    0.503    0.466 |    47.2   -42.0  -175.7
  12.954 | 3  |         Comm Error         |            -           
  12.954 | 4  |         Comm Error         |            -           
  12.954 | 5  |    0.973   -0.028    0.232 |    -6.1   -75.7    52.0
  12.992 | 0  |    0.662    0.021   -0.786 |   178.6   -39.7   171.0
  12.992 | 1  |         Comm Error         |            -           
  12.992 | 2  |    0.627    0.447    0.449 |    44.8   -44.4  -173.0
  12.992 | 3  |         Comm Error         |            -           
  12.992 | 4  |         Comm Error         |            -           
  12.992 | 5  |    0.974   -0.030    0.227 |    -6.3   -75.8    52.1
  13.030 | 0  |    0.649    0.020   -0.772 |   178.4   -39.8   170.9
  13.030 | 1  |         Comm Error         |            -           
  13.030 | 2  |    0.748    0.397    0.442 |    41.9   -47.8  -170.0
  13.030 | 3  |         Comm Error         |            -           
  13.030 | 4  |         Comm Error         |            -           
  13.030 | 5  |    0.979   -0.021    0.224 |    -6.2   -75.9    52.0
  13.068 | 0  |    0.649    0.021   -0.768 |   178.3   -39.9   170.7
  13.068 | 1  |         Comm Error         |            -           
  13.068 | 2  |    0.700    0.379    0.456 |    39.2   -50.4  -166.2
  13.068 | 3  |         Comm Error         |            -           
  13.068 | 4  |         Comm Error         |            -           
  13.068 | 5  |    0.980   -0.033    0.221 |    -6.3   -76.0    52.1
  13.106 | 0  |    0.648    0.015   -0.769 |   178.4   -39.9   170.5
  13.106 | 1  |         Comm Error         |            -           
  13.106 | 2  |    0.771    0.362    0.432 |    36.0   -52.6  -163.6
  13.106 | 3  |         Comm Error         |            -           
  13.106 | 4  |         Comm Error         |            -           
  13.106 | 5  |    0.973   -0.026    0.230 |    -6.4   -76.0    52.2
  13.144 | 0  |    0.646    0.011   -0.773 |   178.4   -39.8   170.2
  13.144 | 1  |         Comm Error         |            -           
  13.144 | 2  |    0.949    0.255    0.453 |    31.1   -56.1  -158.9
  13.144 | 3  |         Comm Error         |            -           
  13.144 | 4  |         Comm Error         |            -           
  13.144 | 5  |    0.979   -0.022    0.220 |    -6.2   -76.1    52.0
  13.182 | 0  |    0.652    0.004   -0.779 |   178.6   -39.8   169.9
  13.182 | 1  |         Comm Error         |            -           
  13.182 | 2  |    0.711    0.200    0.500 |    23.6   -57.1  -151.4
  13.182 | 3  |         Comm Error         |            -           
  13.182 | 4  |         Comm Error         |            -           
  13.182 | 5  |    0.983   -0.029    0.220 |    -6.3   -76.2    52.1
  13.220 | 0  |    0.649    0.003   -0.783 |   178.7   -39.8   169.7
  13.220 | 1  |         Comm Error         |            -           
  13.220 | 2  |    0.737    0.148    0.421 |    16.6   -58.5  -144.4
  13.220 | 3  |         Comm Error         |            -           
  13.220 | 4  |         Comm Error         |            -           
  13.220 | 5  |    0.979   -0.022    0.217 |    -6.3   -76.3    52.1
  13.258 | 0  |    0.655    0.012   -0.783 |   178.7   -39.7   169.7
  13.258 | 1  |         Comm Error         |            -           
  13.258 | 2  |    0.932    0.011    0.467 |    10.2   -60.4  -138.4
  13.258 | 3  |         Comm Error         |            -           
  13.258 | 4  |         Comm Error         |            -           
  13.258 | 5  |    0.981   -0.023    0.219 |    -6.1   -76.4    52.0
  13.297 | 0  |    0.659    0.021   -0.781 |   178.6   -39.8   169.9
  13.297 | 1  |         Comm Error         |            -           
  13.297 | 2  |    0.866   -0.036    0.475 |     0.5   -61.5  -129.0
  13.297 | 3  |         Comm Error         |            -           
  13.297 | 4  |         Comm Error         |            -           
  13.297 | 5  |    0.980   -0.030    0.216 |    -6.4   -76.5    52.3
  13.335 | 0  |    0.659    0.031   -0.784 |   178.5   -39.8   170.1
  13.335 | 1  |         Comm Error         |            -           
  13.335 | 2  |    0.896   -0.080    0.438 |    -8.5   -62.5  -119.8
  13.335 | 3  |         Comm Error         |            -           
  13.335 | 4  |         Comm Error         |            -           
  13.335 | 5  |    0.979   -0.023    0.215 |    -6.5   -76.5    52.5
  13.373 | 0  |    0.649    0.033   -0.782 |   178.4   -39.8   170.3
  13.373 | 1  |         Comm Error         |            -           
  13.373 | 2  |    0.923   -0.151    0.432 |   -17.7   -63.0  -110.4
  13.373 | 3  |         Comm Error         |            -           
  13.373 | 4  |         Comm Error         |            -           
  13.373 | 5  |    0.980   -0.024    0.212 |    -6.5   -76.6    52.7
  13.412 | 0  |    0.650    0.031   -0.781 |   178.3   -39.7   170.4
  13.412 | 1  |         Comm Error         |            -           
  13.412 | 2  |    0.891   -0.184    0.388 |   -26.2   -62.6  -101.6
  13.412 | 3  |         Comm Error         |            -           
  13.412 | 4  |         Comm Error         |            -           
  13.412 | 5  |    0.980   -0.025    0.212 |    -6.7   -76.6    52.9
  13.450 | 0  |    0.649    0.028   -0.782 |   178.2   -39.7   170.5
  13.450 | 1  |         Comm Error         |            -           
  13.450 | 2  |    0.868   -0.262    0.373 |   -35.0   -61.4   -92.8
  13.450 | 3  |         Comm Error         |            -           
  13.450 | 4  |         Comm Error         |            -           
  13.450 | 5  |    0.982   -0.023    0.215 |    -6.7   -76.6    53.0
  13.489 | 0  |    0.641    0.025   -0.777 |   178.3   -39.6   170.5
  13.489 | 1  |         Comm Error         |            -           
  13.489 | 2  |    0.847   -0.315    0.368 |   -43.2   -59.5   -84.7
  13.489 | 3  |         Comm Error         |            -           
  13.489 | 4  |         Comm Error         |            -           
  13.489 | 5  |    0.981   -0.021    0.215 |    -6.7   -76.6    53.1
  13.526 | 0  |    0.648    0.025   -0.787 |   178.3   -39.5   170.5
  13.526 | 1  |         Comm Error         |            -           
  13.526 | 2  |    0.847   -0.408    0.341 |   -49.3   -57.8   -79.0
  13.526 | 3  |         Comm Error         |            -           
  13.526 | 4  |         Comm Error         |            -           
  13.526 | 5  |    0.981   -0.020    0.217 |    -6.6   -76.6    53.1
  13.565 | 0  |    0.656    0.026   -0.793 |   178.3   -39.5   170.5
  13.565 | 1  |         Comm Error         |            -           
  13.565 | 2  |    0.854   -0.511    0.302 |   -57.2   -55.1   -71.5
  13.565 | 3  |         Comm Error         |            -           
  13.565 | 4  |         Comm Error         |            -           
  13.565 | 5  |    0.980   -0.023    0.219 |    -6.6   -76.5    53.1
  13.604 | 0  |    0.655    0.025   -0.789 |   178.3   -39.5   170.5
  13.604 | 1  |         Comm Error         |            -           
  13.604 | 2  |    0.863   -0.555    0.274 |   -63.3   -52.4   -65.5
  13.604 | 3  |         Comm Error         |            -           
  13.604 | 4  |         Comm Error         |            -           
  13.604 | 5  |    0.984   -0.024    0.209 |    -6.6   -76.6    53.2
  13.641 | 0  |    0.651    0.021   -0.789 |   178.4   -39.4   170.4
  13.641 | 1  |         Comm Error         |            -           
  13.641 | 2  |    0.831   -0.631    0.232 |   -68.3   -49.4   -60.8
  13.641 | 3  |         Comm Error         |            -           
  13.641 | 4  |         Comm Error         |            -           
  13.641 | 5  |    0.981   -0.029    0.218 |    -6.8   -76.5    53.3
  13.679 | 0  |    0.668    0.023   -0.785 |   178.4   -39.5   170.3
  13.679 | 1  |         Comm Error         |            -           
  13.679 | 2  |    0.860   -0.632    0.277 |   -73.2   -46.9   -56.3
  13.679 | 3  |         Comm Error         |            -           
  13.679 | 4  |         Comm Error         |            -           
  13.679 | 5  |    0.982   -0.034    0.210 |    -7.3   -76.6    53.8
  13.717 | 0  |    0.699    0.041   -0.799 |   178.1   -39.6   170.3
  13.717 | 1  |         Comm Error         |            -           
  13.717 | 2  |    0.857   -0.754    0.183 |   -76.7   -45.2   -53.0
  13.717 | 3  |         Comm Error         |            -           
  13.717 | 4  |         Comm Error         |            -           
  13.717 | 5  |    0.984   -0.036    0.218 |    -7.8   -76.6    54.3
  13.756 | 0  |    0.649    0.050   -0.803 |   177.3   -39.3   170.3
  13.756 | 1  |         Comm Error         |            -           
  13.756 | 2  |    0.831   -0.717    0.228 |   -78.4   -43.7   -50.6
  13.756 | 3  |         Comm Error         |            -           
  13.756 | 4  |         Comm Error         |            -           
  13.756 | 5  |    0.989   -0.043    0.206 |    -8.4   -76.7    54.9
  13.794 | 0  |    0.636    0.065   -0.807 |   176.5   -39.1   170.2
  13.794 | 1  |         Comm Error         |            -           
  13.794 | 2  |    0.738   -0.681    0.150 |   -80.0   -42.4   -48.4
  13.794 | 3  |         Comm Error         |            -           
  13.794 | 4  |         Comm Error         |            -           
  13.794 | 5  |    0.975   -0.042    0.208 |    -9.3   -76.8    55.9
  13.832 | 0  |    0.624    0.077   -0.803 |   175.2   -39.1   170.1
  13.832 | 1  |         Comm Error         |            -           
  13.832 | 2  |    0.726   -0.689    0.114 |   -81.4   -41.4   -46.8
  13.832 | 3  |         Comm Error         |            -           
